catchment,network,year,mmwr_year,mmwr_week,age_category,sex,race,cumulative_rate,weekly_rate,derived_date
New Mexico,EIP,2020-21,2020,34,65-74 yr,Overall,Overall,152.5,9.4,2020-08-19
New York,EIP,2020-21,2020,34,65-74 yr,Overall,Overall,187.9,3.9,2020-08-19
Ohio,IHSP,2020-21,2020,34,65-74 yr,Overall,Overall,242.7,7.4,2020-08-19
Iowa,IHSP,2020-21,2020,35,65-74 yr,Overall,Overall,303.6,0,2020-08-26
Utah,IHSP,2020-21,2020,35,65-74 yr,Overall,Overall,259.5,11.3,2020-08-26
Tennessee,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,408,19.3,2020-08-26
Oregon,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,124.7,3.5,2020-08-26
Michigan,IHSP,2020-21,2020,35,65-74 yr,Overall,Overall,254.5,3.3,2020-08-26
Maryland,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,453,9.6,2020-08-26
Ohio,IHSP,2020-21,2020,35,65-74 yr,Overall,Overall,247.2,4.6,2020-08-26
New York,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,189.2,1.3,2020-08-26
New Mexico,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,159,6.5,2020-08-26
Minnesota,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,301,13.8,2020-08-26
Georgia,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,556.2,12.5,2020-08-26
Colorado,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,342,2.6,2020-08-26
Connecticut,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,611.9,1,2020-08-26
California,EIP,2020-21,2020,35,65-74 yr,Overall,Overall,203.8,12.4,2020-08-26
Connecticut,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,615.7,3.8,2020-09-02
California,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,215,11.2,2020-09-02
Colorado,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,346.4,4.3,2020-09-02
Iowa,IHSP,2020-21,2020,36,65-74 yr,Overall,Overall,319.2,15.6,2020-09-02
Georgia,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,571.6,15.4,2020-09-02
Maryland,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,460.3,7.3,2020-09-02
Michigan,IHSP,2020-21,2020,36,65-74 yr,Overall,Overall,255.3,0.8,2020-09-02
Oregon,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,127.7,2.9,2020-09-02
Tennessee,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,423.2,15.2,2020-09-02
Utah,IHSP,2020-21,2020,36,65-74 yr,Overall,Overall,272,12.5,2020-09-02
Minnesota,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,311.4,10.4,2020-09-02
New Mexico,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,163.4,4.4,2020-09-02
New York,EIP,2020-21,2020,36,65-74 yr,Overall,Overall,190.5,1.3,2020-09-02
Ohio,IHSP,2020-21,2020,36,65-74 yr,Overall,Overall,254.1,6.8,2020-09-02
California,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,221.1,6.1,2020-09-09
Iowa,IHSP,2020-21,2020,37,65-74 yr,Overall,Overall,358.1,38.9,2020-09-09
Maryland,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,468.3,8,2020-09-09
Tennessee,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,438.4,15.2,2020-09-09
Oregon,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,130,2.4,2020-09-09
Michigan,IHSP,2020-21,2020,37,65-74 yr,Overall,Overall,257.8,2.5,2020-09-09
Ohio,IHSP,2020-21,2020,37,65-74 yr,Overall,Overall,258.6,4.6,2020-09-09
New York,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,194.3,3.9,2020-09-09
New Mexico,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,167,3.6,2020-09-09
Minnesota,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,317.4,6,2020-09-09
Utah,IHSP,2020-21,2020,37,65-74 yr,Overall,Overall,283.3,11.3,2020-09-09
Georgia,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,584.1,12.5,2020-09-09
Connecticut,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,616.7,1,2020-09-09
Colorado,EIP,2020-21,2020,37,65-74 yr,Overall,Overall,351.1,4.8,2020-09-09
Georgia,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,597.6,13.5,2020-09-16
Connecticut,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,623.3,6.7,2020-09-16
California,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,226.5,5.5,2020-09-16
Colorado,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,358,6.9,2020-09-16
Iowa,IHSP,2020-21,2020,38,65-74 yr,Overall,Overall,389.3,31.1,2020-09-16
Maryland,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,477,8.7,2020-09-16
Michigan,IHSP,2020-21,2020,38,65-74 yr,Overall,Overall,260.3,2.5,2020-09-16
Oregon,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,135.3,5.3,2020-09-16
Tennessee,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,453.5,15.2,2020-09-16
Utah,IHSP,2020-21,2020,38,65-74 yr,Overall,Overall,297.1,13.8,2020-09-16
Ohio,IHSP,2020-21,2020,38,65-74 yr,Overall,Overall,262.6,4,2020-09-16
New York,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,196.1,1.7,2020-09-16
Minnesota,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,327.4,10,2020-09-16
New Mexico,EIP,2020-21,2020,38,65-74 yr,Overall,Overall,174.3,7.3,2020-09-16
Ohio,IHSP,2020-21,2020,39,65-74 yr,Overall,Overall,267.7,5.1,2020-09-23
New York,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,198.7,2.6,2020-09-23
New Mexico,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,182.3,8,2020-09-23
Minnesota,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,341.2,13.8,2020-09-23
Utah,IHSP,2020-21,2020,39,65-74 yr,Overall,Overall,322.2,25.1,2020-09-23
Tennessee,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,471.4,17.9,2020-09-23
Oregon,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,141.8,6.5,2020-09-23
California,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,229.6,3,2020-09-23
Colorado,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,366.7,8.6,2020-09-23
Georgia,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,608.5,10.9,2020-09-23
Connecticut,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,630,6.7,2020-09-23
Michigan,IHSP,2020-21,2020,39,65-74 yr,Overall,Overall,266.1,5.8,2020-09-23
Maryland,EIP,2020-21,2020,39,65-74 yr,Overall,Overall,486.3,9.3,2020-09-23
Iowa,IHSP,2020-21,2020,39,65-74 yr,Overall,Overall,397,7.8,2020-09-23
California,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,235.3,5.8,2020-09-30
Georgia,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,617.2,8.7,2020-09-30
Colorado,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,377,10.4,2020-09-30
Connecticut,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,632.9,2.9,2020-09-30
Iowa,IHSP,2020-21,2020,40,65-74 yr,Overall,Overall,412.6,15.6,2020-09-30
Maryland,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,495.2,8.9,2020-09-30
New Mexico,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,190.3,8,2020-09-30
New York,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,201.3,2.6,2020-09-30
Ohio,IHSP,2020-21,2020,40,65-74 yr,Overall,Overall,275.7,8,2020-09-30
Michigan,IHSP,2020-21,2020,40,65-74 yr,Overall,Overall,273.6,7.5,2020-09-30
Oregon,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,148.3,6.5,2020-09-30
Tennessee,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,488.7,17.2,2020-09-30
Utah,IHSP,2020-21,2020,40,65-74 yr,Overall,Overall,338.5,16.3,2020-09-30
Minnesota,EIP,2020-21,2020,40,65-74 yr,Overall,Overall,351.3,10,2020-09-30
Iowa,IHSP,2020-21,2020,41,65-74 yr,Overall,Overall,459.3,46.7,2020-10-07
Utah,IHSP,2020-21,2020,41,65-74 yr,Overall,Overall,363.6,25.1,2020-10-07
Tennessee,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,516.2,27.6,2020-10-07
Oregon,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,155.3,7.1,2020-10-07
Michigan,IHSP,2020-21,2020,41,65-74 yr,Overall,Overall,283.6,10,2020-10-07
Maryland,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,507.3,12.1,2020-10-07
Ohio,IHSP,2020-21,2020,41,65-74 yr,Overall,Overall,283.7,8,2020-10-07
New York,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,204.7,3.5,2020-10-07
New Mexico,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,204.8,14.5,2020-10-07
Minnesota,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,373.2,22,2020-10-07
Georgia,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,630.3,13.2,2020-10-07
Connecticut,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,643.3,10.5,2020-10-07
Colorado,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,393.9,16.8,2020-10-07
California,EIP,2020-21,2020,41,65-74 yr,Overall,Overall,242.9,7.6,2020-10-07
California,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,247.5,4.5,2020-10-14
Colorado,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,412.4,18.6,2020-10-14
Connecticut,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,652.9,9.5,2020-10-14
Georgia,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,646.4,16,2020-10-14
Oregon,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,161.2,5.9,2020-10-14
Maryland,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,518.7,11.4,2020-10-14
Michigan,IHSP,2020-21,2020,42,65-74 yr,Overall,Overall,294.4,10.8,2020-10-14
Iowa,IHSP,2020-21,2020,42,65-74 yr,Overall,Overall,498.2,38.9,2020-10-14
Tennessee,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,547.3,31,2020-10-14
Utah,IHSP,2020-21,2020,42,65-74 yr,Overall,Overall,391.1,27.6,2020-10-14
Minnesota,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,393.7,20.5,2020-10-14
New Mexico,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,232.4,27.6,2020-10-14
New York,EIP,2020-21,2020,42,65-74 yr,Overall,Overall,211.6,6.9,2020-10-14
Ohio,IHSP,2020-21,2020,42,65-74 yr,Overall,Overall,291.7,8,2020-10-14
California,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,249.3,1.8,2020-10-21
Iowa,IHSP,2020-21,2020,43,65-74 yr,Overall,Overall,506,7.8,2020-10-21
Maryland,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,532.2,13.5,2020-10-21
Oregon,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,165.3,4.1,2020-10-21
Michigan,IHSP,2020-21,2020,43,65-74 yr,Overall,Overall,315.2,20.8,2020-10-21
Ohio,IHSP,2020-21,2020,43,65-74 yr,Overall,Overall,300.2,8.5,2020-10-21
New York,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,218.5,6.9,2020-10-21
New Mexico,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,271.6,39.2,2020-10-21
Minnesota,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,417.1,23.4,2020-10-21
Utah,IHSP,2020-21,2020,43,65-74 yr,Overall,Overall,417.5,26.3,2020-10-21
Tennessee,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,582.4,35.2,2020-10-21
Georgia,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,664.7,18.3,2020-10-21
Connecticut,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,667.2,14.3,2020-10-21
Colorado,EIP,2020-21,2020,43,65-74 yr,Overall,Overall,440.1,27.6,2020-10-21
Connecticut,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,686.2,19.1,2020-10-28
California,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,255.1,5.8,2020-10-28
Colorado,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,467.7,27.6,2020-10-28
Iowa,IHSP,2020-21,2020,44,65-74 yr,Overall,Overall,545,38.9,2020-10-28
Georgia,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,682.6,18,2020-10-28
Michigan,IHSP,2020-21,2020,44,65-74 yr,Overall,Overall,341.8,26.6,2020-10-28
Maryland,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,546,13.7,2020-10-28
Oregon,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,170.1,4.7,2020-10-28
Tennessee,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,623.8,41.4,2020-10-28
Utah,IHSP,2020-21,2020,44,65-74 yr,Overall,Overall,453.8,36.4,2020-10-28
Ohio,IHSP,2020-21,2020,44,65-74 yr,Overall,Overall,320.1,19.9,2020-10-28
Minnesota,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,448.4,31.3,2020-10-28
New Mexico,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,311.6,39.9,2020-10-28
New York,EIP,2020-21,2020,44,65-74 yr,Overall,Overall,227.6,9.1,2020-10-28
Ohio,IHSP,2020-21,2020,45,65-74 yr,Overall,Overall,333.8,13.7,2020-11-04
New York,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,241,13.4,2020-11-04
New Mexico,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,365.3,53.7,2020-11-04
Minnesota,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,498.2,49.9,2020-11-04
Utah,IHSP,2020-21,2020,45,65-74 yr,Overall,Overall,506.5,52.7,2020-11-04
Tennessee,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,665.8,42,2020-11-04
Oregon,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,178.9,8.8,2020-11-04
Colorado,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,514.8,47.1,2020-11-04
California,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,261.7,6.7,2020-11-04
Georgia,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,703.8,21.2,2020-11-04
Connecticut,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,717.7,31.5,2020-11-04
Michigan,IHSP,2020-21,2020,45,65-74 yr,Overall,Overall,373.4,31.6,2020-11-04
Maryland,EIP,2020-21,2020,45,65-74 yr,Overall,Overall,567.7,21.7,2020-11-04
Iowa,IHSP,2020-21,2020,45,65-74 yr,Overall,Overall,638.4,93.4,2020-11-04
California,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,270.8,9.1,2020-11-11
Colorado,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,571.8,57,2020-11-11
Connecticut,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,773,55.3,2020-11-11
Iowa,IHSP,2020-21,2020,46,65-74 yr,Overall,Overall,762.9,124.6,2020-11-11
Maryland,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,599.2,31.5,2020-11-11
Michigan,IHSP,2020-21,2020,46,65-74 yr,Overall,Overall,421.6,48.2,2020-11-11
New York,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,261.7,20.7,2020-11-11
Ohio,IHSP,2020-21,2020,46,65-74 yr,Overall,Overall,358.9,25.1,2020-11-11
Georgia,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,724.3,20.5,2020-11-11
Oregon,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,194.2,15.3,2020-11-11
Tennessee,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,716.1,50.3,2020-11-11
Utah,IHSP,2020-21,2020,46,65-74 yr,Overall,Overall,561.6,55.2,2020-11-11
Minnesota,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,560.7,62.5,2020-11-11
New Mexico,EIP,2020-21,2020,46,65-74 yr,Overall,Overall,427,61.7,2020-11-11
Iowa,IHSP,2020-21,2020,47,65-74 yr,Overall,Overall,809.7,46.7,2020-11-18
Utah,IHSP,2020-21,2020,47,65-74 yr,Overall,Overall,615.6,53.9,2020-11-18
Tennessee,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,783.7,67.5,2020-11-18
Oregon,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,214.2,20,2020-11-18
Michigan,IHSP,2020-21,2020,47,65-74 yr,Overall,Overall,474,52.4,2020-11-18
Maryland,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,645,45.8,2020-11-18
Ohio,IHSP,2020-21,2020,47,65-74 yr,Overall,Overall,387.4,28.5,2020-11-18
New York,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,283.7,22,2020-11-18
New Mexico,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,490.9,63.9,2020-11-18
Minnesota,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,640.4,79.6,2020-11-18
California,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,284.8,14,2020-11-18
Colorado,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,644.8,73,2020-11-18
Georgia,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,759.6,35.3,2020-11-18
Connecticut,EIP,2020-21,2020,47,65-74 yr,Overall,Overall,854,81,2020-11-18
California,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,305.4,20.6,2020-11-25
Colorado,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,710.9,66.1,2020-11-25
Connecticut,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,917.8,63.9,2020-11-25
Georgia,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,788.5,28.9,2020-11-25
Michigan,IHSP,2020-21,2020,48,65-74 yr,Overall,Overall,522.2,48.2,2020-11-25
Oregon,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,238.9,24.7,2020-11-25
Iowa,IHSP,2020-21,2020,48,65-74 yr,Overall,Overall,871.9,62.3,2020-11-25
Maryland,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,692.9,47.9,2020-11-25
Ohio,IHSP,2020-21,2020,48,65-74 yr,Overall,Overall,407.9,20.5,2020-11-25
New York,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,326.9,43.2,2020-11-25
Minnesota,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,704.7,64.4,2020-11-25
New Mexico,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,557,66.1,2020-11-25
Tennessee,EIP,2020-21,2020,48,65-74 yr,Overall,Overall,851.2,67.5,2020-11-25
Utah,IHSP,2020-21,2020,48,65-74 yr,Overall,Overall,659.4,43.9,2020-11-25
Iowa,IHSP,2020-21,2020,49,65-74 yr,Overall,Overall,949.8,77.9,2020-12-02
Oregon,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,261.8,22.9,2020-12-02
Michigan,IHSP,2020-21,2020,49,65-74 yr,Overall,Overall,572.1,49.9,2020-12-02
Maryland,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,737,44.2,2020-12-02
Ohio,IHSP,2020-21,2020,49,65-74 yr,Overall,Overall,430.1,22.2,2020-12-02
New York,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,392.2,65.2,2020-12-02
New Mexico,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,610.8,53.7,2020-12-02
Minnesota,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,763.2,58.4,2020-12-02
Utah,IHSP,2020-21,2020,49,65-74 yr,Overall,Overall,702.1,42.6,2020-12-02
Tennessee,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,933.9,82.7,2020-12-02
Georgia,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,827,38.5,2020-12-02
California,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,333.9,28.5,2020-12-02
Colorado,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,767,56.1,2020-12-02
Connecticut,EIP,2020-21,2020,49,65-74 yr,Overall,Overall,994.1,76.2,2020-12-02
Iowa,IHSP,2020-21,2020,50,65-74 yr,Overall,Overall,1019.9,70.1,2020-12-09
Michigan,IHSP,2020-21,2020,50,65-74 yr,Overall,Overall,635.3,63.2,2020-12-09
Maryland,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,784.7,47.7,2020-12-09
Oregon,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,283,21.2,2020-12-09
Tennessee,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,1009,75.1,2020-12-09
Utah,IHSP,2020-21,2020,50,65-74 yr,Overall,Overall,748.4,46.4,2020-12-09
California,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,369.7,35.8,2020-12-09
Colorado,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,812.8,45.8,2020-12-09
Georgia,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,873.2,46.2,2020-12-09
Connecticut,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,1074.2,80.1,2020-12-09
Ohio,IHSP,2020-21,2020,50,65-74 yr,Overall,Overall,448.3,18.2,2020-12-09
Minnesota,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,810.8,47.6,2020-12-09
New Mexico,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,670.3,59.6,2020-12-09
New York,EIP,2020-21,2020,50,65-74 yr,Overall,Overall,455.2,63.1,2020-12-09
Ohio,IHSP,2020-21,2020,51,65-74 yr,Overall,Overall,462.6,14.2,2020-12-16
New York,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,525.2,70,2020-12-16
New Mexico,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,716.8,46.5,2020-12-16
Minnesota,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,847.6,36.8,2020-12-16
Utah,IHSP,2020-21,2020,51,65-74 yr,Overall,Overall,789.8,41.4,2020-12-16
Tennessee,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,1085.5,76.5,2020-12-16
Oregon,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,303,20,2020-12-16
California,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,410.3,40.6,2020-12-16
Connecticut,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,1130.4,56.2,2020-12-16
Colorado,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,849.1,36.3,2020-12-16
Michigan,IHSP,2020-21,2020,51,65-74 yr,Overall,Overall,681.9,46.6,2020-12-16
Maryland,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,829.4,44.7,2020-12-16
Iowa,IHSP,2020-21,2020,51,65-74 yr,Overall,Overall,1035.4,15.6,2020-12-16
Georgia,EIP,2020-21,2020,51,65-74 yr,Overall,Overall,931.6,58.4,2020-12-16
California,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,454,43.7,2020-12-23
Colorado,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,883.2,34.1,2020-12-23
Ohio,IHSP,2020-21,2020,52,65-74 yr,Overall,Overall,475.7,13.1,2020-12-23
Georgia,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,987.7,56.1,2020-12-23
Connecticut,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,1207.6,77.2,2020-12-23
Iowa,IHSP,2020-21,2020,52,65-74 yr,Overall,Overall,1051,15.6,2020-12-23
Maryland,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,879.7,50.2,2020-12-23
Michigan,IHSP,2020-21,2020,52,65-74 yr,Overall,Overall,727.7,45.7,2020-12-23
New York,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,607.7,82.5,2020-12-23
Oregon,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,315.4,12.4,2020-12-23
Tennessee,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,1161.4,75.8,2020-12-23
Utah,IHSP,2020-21,2020,52,65-74 yr,Overall,Overall,826.2,36.4,2020-12-23
Minnesota,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,881.9,34.2,2020-12-23
New Mexico,EIP,2020-21,2020,52,65-74 yr,Overall,Overall,766.2,49.4,2020-12-23
Ohio,IHSP,2020-21,2020,53,65-74 yr,Overall,Overall,492.7,17.1,2020-12-30
New York,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,685.8,78.2,2020-12-30
New Mexico,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,817.7,51.6,2020-12-30
Minnesota,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,920.6,38.7,2020-12-30
Iowa,IHSP,2020-21,2020,53,65-74 yr,Overall,Overall,1074.3,23.4,2020-12-30
Utah,IHSP,2020-21,2020,53,65-74 yr,Overall,Overall,853.7,27.6,2020-12-30
Tennessee,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,1249.6,88.2,2020-12-30
Oregon,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,326.6,11.2,2020-12-30
Michigan,IHSP,2020-21,2020,53,65-74 yr,Overall,Overall,757.6,29.9,2020-12-30
Maryland,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,931.8,52.2,2020-12-30
Colorado,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,910.4,27.2,2020-12-30
California,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,495,40.9,2020-12-30
Georgia,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,1054.7,67,2020-12-30
Connecticut,EIP,2020-21,2020,53,65-74 yr,Overall,Overall,1259.1,51.5,2020-12-30
California,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,542.6,47.6,2021-01-01
Colorado,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,938.9,28.5,2021-01-01
Connecticut,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,1324.8,65.8,2021-01-01
Georgia,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,1142.3,87.6,2021-01-01
Ohio,IHSP,2020-21,2021,1,65-74 yr,Overall,Overall,510.4,17.7,2021-01-01
New Mexico,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,867.1,49.4,2021-01-01
New York,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,763.1,77.3,2021-01-01
Utah,IHSP,2020-21,2021,1,65-74 yr,Overall,Overall,915.2,61.4,2021-01-01
Minnesota,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,948.5,27.9,2021-01-01
Michigan,IHSP,2020-21,2021,1,65-74 yr,Overall,Overall,795.8,38.3,2021-01-01
Oregon,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,341.3,14.7,2021-01-01
Tennessee,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,1349.5,99.9,2021-01-01
Iowa,IHSP,2020-21,2021,1,65-74 yr,Overall,Overall,1113.3,38.9,2021-01-01
Maryland,EIP,2020-21,2021,1,65-74 yr,Overall,Overall,982.4,50.6,2021-01-01
Ohio,IHSP,2020-21,2021,2,65-74 yr,Overall,Overall,518.4,8,2021-01-08
California,EIP,2020-21,2021,2,65-74 yr,Overall,Overall,587.5,44.9,2021-01-08
Colorado,EIP,2020-21,2021,2,65-74 yr,Overall,Overall,957,18.1,2021-01-08
